Wav Time	B5-03859-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	 	B5-03858-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz
1.638714	B5-03859-P01-CH0	269880	OK	0.7988062	-0.0228604	0.6011539	0.0000000	-70.225	141.214	-142.242	B5-03859-P01-CH1	269880	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269880	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269880	OK	0.5747665	-0.7922445	-0.2049199	0.0000000	-38.935	189.136	-216.166	B5-03859-P03-CH0	269880	OK	0.8137756	0.4554016	0.3610799	0.0000000	-101.986	173.703	-240.911	B5-03859-P03-CH1	269880	OK	0.7135040	0.2657876	0.6482816	0.0000000	-134.628	134.335	-251.829	B5-03859-P04-CH0	269880	OK	0.7738546	-0.0882850	0.6271801	0.0000000	-55.083	236.997	-208.673	B5-03859-P04-CH1	269880	OK	0.6063275	0.1450081	-0.7818821	0.0000000	-28.183	161.181	-297.637	 	B5-03858-P01-CH0	269896	OK	0.9870705	0.1113602	0.1152852	0.0000000	16.875	22.373	-114.683	B5-03858-P01-CH1	269896	OK	0.8807419	0.4553895	-0.1300546	0.0000000	78.469	36.187	-266.194	B5-03858-P02-CH0	269896	OK	0.1089654	0.3720699	-0.9217866	0.0000000	12.840	186.213	-195.825	B5-03858-P02-CH1	269896	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269896	OK	0.9983314	0.0457157	-0.0352771	0.0000000	52.764	168.664	-183.502	B5-03858-P03-CH1	269896	OK	0.9362600	-0.0970919	-0.3376247	0.0000000	45.824	168.936	-184.758	B5-03858-P04-CH0	269896	Processing Error	0.6205467	0.7689922	0.1535345	0.0000000	-342.726	945.409	-686.138	B5-03858-P04-CH1	269896	Processing Error	0.8818495	0.4044896	-0.2423418	0.0000000	-384.903	820.498	-269.744
1.643710	B5-03859-P01-CH0	269884	OK	0.7988752	-0.0225343	0.6010746	0.0000000	-70.205	141.345	-142.317	B5-03859-P01-CH1	269884	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269884	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269884	OK	0.5748443	-0.7919850	-0.2057030	0.0000000	-39.046	189.144	-216.170	B5-03859-P03-CH0	269884	OK	0.8134964	0.4557234	0.3613029	0.0000000	-102.037	173.746	-240.845	B5-03859-P03-CH1	269884	OK	0.7133168	0.2659494	0.6484212	0.0000000	-134.683	134.440	-251.838	B5-03859-P04-CH0	269884	OK	0.7738577	-0.0884493	0.6271531	0.0000000	-55.055	236.827	-208.786	B5-03859-P04-CH1	269884	OK	0.6065244	0.1457619	-0.7815892	0.0000000	-28.293	160.927	-297.682	 	B5-03858-P01-CH0	269900	OK	0.9870694	0.1113794	0.1152767	0.0000000	16.882	22.379	-114.689	B5-03858-P01-CH1	269900	OK	0.8807794	0.4553230	-0.1300333	0.0000000	78.477	36.167	-266.229	B5-03858-P02-CH0	269900	OK	0.1102274	0.3741855	-0.9207796	0.0000000	12.577	186.014	-195.824	B5-03858-P02-CH1	269900	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269900	OK	0.9983404	0.0456231	-0.0351433	0.0000000	52.738	168.639	-183.516	B5-03858-P03-CH1	269900	OK	0.9362314	-0.0970794	-0.3377074	0.0000000	45.833	168.981	-184.823	B5-03858-P04-CH0	269900	Processing Error	0.5966306	0.8024922	0.0061828	0.0000000	-206.277	944.381	-630.654	B5-03858-P04-CH1	269900	Processing Error	0.8905406	0.3915951	-0.2314966	0.0000000	-396.513	808.648	-284.048
1.648706	B5-03859-P01-CH0	269888	OK	0.7988121	-0.0231755	0.6011340	0.0000000	-70.202	141.135	-142.276	B5-03859-P01-CH1	269888	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269888	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269888	OK	0.5747551	-0.7919114	-0.2062351	0.0000000	-39.108	189.112	-216.200	B5-03859-P03-CH0	269888	OK	0.8134306	0.4557578	0.3614077	0.0000000	-101.905	173.605	-240.540	B5-03859-P03-CH1	269888	OK	0.7136562	0.2658030	0.6481077	0.0000000	-134.509	134.351	-251.819	B5-03859-P04-CH0	269888	OK	0.7737792	-0.0888913	0.6271875	0.0000000	-55.123	236.638	-208.842	B5-03859-P04-CH1	269888	OK	0.6069135	0.1466493	-0.7811210	0.0000000	-28.438	160.381	-297.566	 	B5-03858-P01-CH0	269904	OK	0.9870587	0.1115309	0.1152215	0.0000000	16.888	22.399	-114.675	B5-03858-P01-CH1	269904	OK	0.8809832	0.4550916	-0.1294611	0.0000000	78.305	36.104	-266.238	B5-03858-P02-CH0	269904	OK	0.1103162	0.3720978	-0.9216147	0.0000000	12.551	186.074	-195.816	B5-03858-P02-CH1	269904	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269904	OK	0.9983418	0.0455524	-0.0351950	0.0000000	52.743	168.612	-183.498	B5-03858-P03-CH1	269904	OK	0.9362217	-0.0971925	-0.3377018	0.0000000	45.830	168.942	-184.826	B5-03858-P04-CH0	269904	Processing Error	0.5953042	0.8034309	-0.0105731	0.0000000	-201.725	970.222	-652.357	B5-03858-P04-CH1	269904	Processing Error	0.9008406	0.3750439	-0.2186967	0.0000000	-395.889	773.644	-293.666
1.653702	B5-03859-P01-CH0	269892	OK	0.7988754	-0.0230208	0.6010559	0.0000000	-70.186	141.198	-142.345	B5-03859-P01-CH1	269892	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269892	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269892	OK	0.5748037	-0.7918964	-0.2061573	0.0000000	-39.112	189.147	-216.214	B5-03859-P03-CH0	269892	OK	0.8133837	0.4561222	0.3610534	0.0000000	-101.819	173.617	-240.494	B5-03859-P03-CH1	269892	OK	0.7134991	0.2656883	0.6483277	0.0000000	-134.637	134.348	-251.883	B5-03859-P04-CH0	269892	OK	0.7740114	-0.0886302	0.6269379	0.0000000	-55.009	236.952	-208.916	B5-03859-P04-CH1	269892	OK	0.6070667	0.1468389	-0.7809663	0.0000000	-28.467	159.979	-297.378	 	B5-03858-P01-CH0	269908	OK	0.9870660	0.1114760	0.1152119	0.0000000	16.893	22.397	-114.683	B5-03858-P01-CH1	269908	OK	0.8811236	0.4547849	-0.1295839	0.0000000	78.337	36.029	-266.294	B5-03858-P02-CH0	269908	OK	0.1103986	0.3721502	-0.9215836	0.0000000	12.528	186.096	-195.850	B5-03858-P02-CH1	269908	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269908	OK	0.9983433	0.0455061	-0.0352114	0.0000000	52.733	168.580	-183.487	B5-03858-P03-CH1	269908	OK	0.9362387	-0.0972080	-0.3376502	0.0000000	45.818	168.941	-184.840	B5-03858-P04-CH0	269908	Processing Error	0.5970092	0.8013465	-0.0377326	0.0000000	-183.007	990.154	-667.673	B5-03858-P04-CH1	269908	Processing Error	0.9050408	0.3678408	-0.2135281	0.0000000	-392.777	753.184	-290.848
1.658698	B5-03859-P01-CH0	269896	OK	0.7987700	-0.0230730	0.6011939	0.0000000	-70.180	141.152	-142.281	B5-03859-P01-CH1	269896	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269896	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269896	OK	0.5747005	-0.7921230	-0.2055735	0.0000000	-39.107	189.328	-216.503	B5-03859-P03-CH0	269896	OK	0.8134047	0.4562300	0.3608697	0.0000000	-101.745	173.587	-240.446	B5-03859-P03-CH1	269896	OK	0.7136143	0.2660099	0.6480690	0.0000000	-134.495	134.385	-251.804	B5-03859-P04-CH0	269896	OK	0.7740908	-0.0892427	0.6267529	0.0000000	-55.032	236.681	-209.193	B5-03859-P04-CH1	269896	OK	0.6070810	0.1476536	-0.7808016	0.0000000	-28.445	159.565	-297.379	 	B5-03858-P01-CH0	269912	OK	0.9870442	0.1118347	0.1150509	0.0000000	16.908	22.436	-114.676	B5-03858-P01-CH1	269912	OK	0.8811730	0.4546326	-0.1297818	0.0000000	78.400	35.971	-266.246	B5-03858-P02-CH0	269912	OK	0.1112006	0.3737099	-0.9208558	0.0000000	12.356	185.963	-195.884	B5-03858-P02-CH1	269912	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269912	OK	0.9983422	0.0457074	-0.0349801	0.0000000	52.690	168.592	-183.446	B5-03858-P03-CH1	269912	OK	0.9362162	-0.0969145	-0.3377971	0.0000000	45.866	169.106	-184.909	B5-03858-P04-CH0	269912	Processing Error	0.6138005	0.7845249	-0.0881454	0.0000000	-140.575	1018.622	-716.179	B5-03858-P04-CH1	269912	Processing Error	0.8977061	0.3930248	-0.1991365	0.0000000	-395.573	738.425	-259.936
1.663694	B5-03859-P01-CH0	269900	OK	0.7988911	-0.0228458	0.6010416	0.0000000	-70.141	141.226	-142.365	B5-03859-P01-CH1	269900	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269900	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269900	OK	0.5746943	-0.7920383	-0.2059171	0.0000000	-39.164	189.328	-216.524	B5-03859-P03-CH0	269900	OK	0.8130789	0.4562792	0.3615411	0.0000000	-101.902	173.621	-240.374	B5-03859-P03-CH1	269900	OK	0.7135847	0.2659607	0.6481217	0.0000000	-134.535	134.366	-251.830	B5-03859-P04-CH0	269900	OK	0.7740660	-0.0892945	0.6267761	0.0000000	-55.037	236.647	-209.236	B5-03859-P04-CH1	269900	OK	0.6070202	0.1478348	-0.7808146	0.0000000	-28.397	159.522	-297.376	 	B5-03858-P01-CH0	269916	OK	0.9870614	0.1116729	0.1150604	0.0000000	16.914	22.420	-114.691	B5-03858-P01-CH1	269916	OK	0.8811895	0.4546403	-0.1296429	0.0000000	78.347	35.972	-266.212	B5-03858-P02-CH0	269916	OK	0.1112393	0.3740920	-0.9206959	0.0000000	12.367	185.958	-195.905	B5-03858-P02-CH1	269916	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269916	OK	0.9983607	0.0455159	-0.0347013	0.0000000	52.646	168.553	-183.476	B5-03858-P03-CH1	269916	OK	0.9362086	-0.0969503	-0.3378077	0.0000000	45.868	169.107	-184.937	B5-03858-P04-CH0	269916	Processing Error	0.6052601	0.7875383	-0.1159464	0.0000000	-112.363	1047.911	-718.691	B5-03858-P04-CH1	269916	Processing Error	0.8899186	0.4021194	-0.2152787	0.0000000	-374.608	725.287	-240.894
1.668691	B5-03859-P01-CH0	269904	OK	0.7988535	-0.0227865	0.6010939	0.0000000	-70.139	141.231	-142.347	B5-03859-P01-CH1	269904	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269904	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269904	OK	0.5743380	-0.7924795	-0.2052125	0.0000000	-39.102	189.435	-216.823	B5-03859-P03-CH0	269904	OK	0.8133344	0.4556731	0.3617308	0.0000000	-101.962	173.515	-240.539	B5-03859-P03-CH1	269904	OK	0.7136418	0.2662548	0.6479381	0.0000000	-134.376	134.397	-251.662	B5-03859-P04-CH0	269904	OK	0.7740440	-0.0895376	0.6267686	0.0000000	-55.097	236.632	-209.275	B5-03859-P04-CH1	269904	OK	0.6069549	0.1482674	-0.7807833	0.0000000	-28.344	159.276	-297.446	 	B5-03858-P01-CH0	269920	OK	0.9870416	0.1118757	0.1150335	0.0000000	16.916	22.442	-114.686	B5-03858-P01-CH1	269920	OK	0.8812904	0.4545112	-0.1294097	0.0000000	78.279	35.932	-266.270	B5-03858-P02-CH0	269920	OK	0.1111273	0.3750228	-0.9203307	0.0000000	12.394	185.919	-195.883	B5-03858-P02-CH1	269920	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269920	OK	0.9983596	0.0457047	-0.0344850	0.0000000	52.608	168.566	-183.432	B5-03858-P03-CH1	269920	OK	0.9361915	-0.0968868	-0.3378734	0.0000000	45.888	169.111	-184.908	B5-03858-P04-CH0	269920	Processing Error	0.5624718	0.8225021	-0.0843551	0.0000000	-153.690	1103.813	-682.408	B5-03858-P04-CH1	269920	Processing Error	0.8825236	0.4175232	-0.2163945	0.0000000	-369.057	721.887	-221.892
1.673687	B5-03859-P01-CH0	269908	OK	0.7989041	-0.0226958	0.6010301	0.0000000	-70.122	141.253	-142.391	B5-03859-P01-CH1	269908	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269908	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269908	OK	0.5745600	-0.7920594	-0.2062106	0.0000000	-39.257	189.491	-216.832	B5-03859-P03-CH0	269908	OK	0.8131235	0.4554870	0.3624387	0.0000000	-102.170	173.562	-240.580	B5-03859-P03-CH1	269908	OK	0.7137393	0.2666312	0.6476759	0.0000000	-134.282	134.403	-251.666	B5-03859-P04-CH0	269908	OK	0.7740107	-0.0897290	0.6267824	0.0000000	-55.146	236.588	-209.319	B5-03859-P04-CH1	269908	OK	0.6072226	0.1490689	-0.7804225	0.0000000	-28.478	158.950	-297.516	 	B5-03858-P01-CH0	269924	OK	0.9870741	0.1115904	0.1150315	0.0000000	16.924	22.408	-114.706	B5-03858-P01-CH1	269924	OK	0.8813639	0.4543474	-0.1294839	0.0000000	78.317	35.890	-266.333	B5-03858-P02-CH0	269924	OK	0.1114087	0.3761676	-0.9198294	0.0000000	12.346	185.852	-195.893	B5-03858-P02-CH1	269924	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269924	OK	0.9983765	0.0455265	-0.0342295	0.0000000	52.558	168.527	-183.456	B5-03858-P03-CH1	269924	OK	0.9362669	-0.0970198	-0.3376262	0.0000000	45.828	169.070	-184.942	B5-03858-P04-CH0	269924	Processing Error	0.5820109	0.8057293	-0.1098350	0.0000000	-141.242	1114.610	-722.032	B5-03858-P04-CH1	269924	Processing Error	0.8753975	0.4339968	-0.2128989	0.0000000	-372.748	719.273	-207.233
1.678683	B5-03859-P01-CH0	269912	OK	0.7989559	-0.0226734	0.6009620	0.0000000	-70.103	141.251	-142.400	B5-03859-P01-CH1	269912	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269912	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269912	OK	0.5744118	-0.7924698	-0.2050431	0.0000000	-39.117	189.566	-216.959	B5-03859-P03-CH0	269912	OK	0.8130727	0.4553750	0.3626933	0.0000000	-102.323	173.631	-240.758	B5-03859-P03-CH1	269912	OK	0.7141273	0.2663043	0.6473825	0.0000000	-134.122	134.239	-251.696	B5-03859-P04-CH0	269912	OK	0.7739352	-0.0896083	0.6268929	0.0000000	-55.154	236.605	-209.231	B5-03859-P04-CH1	269912	OK	0.6069339	0.1492906	-0.7806046	0.0000000	-28.282	158.731	-297.446	 	B5-03858-P01-CH0	269928	OK	0.9870467	0.1119210	0.1149452	0.0000000	16.932	22.444	-114.699	B5-03858-P01-CH1	269928	OK	0.8813599	0.4543451	-0.1295192	0.0000000	78.328	35.890	-266.322	B5-03858-P02-CH0	269928	OK	0.1115126	0.3767193	-0.9195910	0.0000000	12.329	185.822	-195.892	B5-03858-P02-CH1	269928	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269928	OK	0.9983863	0.0455403	-0.0339245	0.0000000	52.505	168.517	-183.448	B5-03858-P03-CH1	269928	OK	0.9362398	-0.0970399	-0.3376955	0.0000000	45.863	169.099	-184.962	B5-03858-P04-CH0	269928	Processing Error	0.5756203	0.8042055	-0.1480365	0.0000000	-111.085	1142.782	-728.822	B5-03858-P04-CH1	269928	Processing Error	0.8705352	0.4395833	-0.2212125	0.0000000	-371.643	729.796	-201.972
1.683679	B5-03859-P01-CH0	269916	OK	0.7989671	-0.0227361	0.6009448	0.0000000	-70.101	141.222	-142.414	B5-03859-P01-CH1	269916	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269916	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269916	OK	0.5743893	-0.7924870	-0.2050396	0.0000000	-39.138	189.547	-216.981	B5-03859-P03-CH0	269916	OK	0.8125366	0.4554170	0.3638402	0.0000000	-102.612	173.728	-240.710	B5-03859-P03-CH1	269916	OK	0.7139420	0.2658157	0.6477876	0.0000000	-134.372	134.318	-251.909	B5-03859-P04-CH0	269916	OK	0.7738272	-0.0903943	0.6269133	0.0000000	-55.298	236.261	-209.407	B5-03859-P04-CH1	269916	OK	0.6067561	0.1490470	-0.7807894	0.0000000	-28.158	158.935	-297.686	 	B5-03858-P01-CH0	269932	OK	0.9870788	0.1115598	0.1150210	0.0000000	16.932	22.404	-114.725	B5-03858-P01-CH1	269932	OK	0.8814853	0.4541100	-0.1294901	0.0000000	78.326	35.823	-266.365	B5-03858-P02-CH0	269932	OK	0.1112310	0.3765185	-0.9197073	0.0000000	12.392	185.866	-195.918	B5-03858-P02-CH1	269932	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269932	OK	0.9984072	0.0453011	-0.0336286	0.0000000	52.459	168.477	-183.493	B5-03858-P03-CH1	269932	OK	0.9361955	-0.0971165	-0.3377963	0.0000000	45.893	169.109	-185.037	B5-03858-P04-CH0	269932	Processing Error	0.5712067	0.7984360	-0.1903231	0.0000000	-72.475	1154.537	-735.872	B5-03858-P04-CH1	269932	Processing Error	0.8662969	0.4469800	-0.2230216	0.0000000	-375.334	743.574	-200.134
1.688675	B5-03859-P01-CH0	269920	OK	0.7990380	-0.0226192	0.6008549	0.0000000	-70.091	141.261	-142.442	B5-03859-P01-CH1	269920	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269920	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269920	OK	0.5740139	-0.7929463	-0.2043140	0.0000000	-39.078	189.672	-217.285	B5-03859-P03-CH0	269920	OK	0.8128865	0.4549005	0.3637047	0.0000000	-102.485	173.532	-240.680	B5-03859-P03-CH1	269920	OK	0.7139322	0.2660341	0.6477088	0.0000000	-134.269	134.316	-251.776	B5-03859-P04-CH0	269920	OK	0.7736690	-0.0905345	0.6270883	0.0000000	-55.414	236.303	-209.421	B5-03859-P04-CH1	269920	OK	0.6067007	0.1504283	-0.7805675	0.0000000	-28.095	158.260	-297.871	 	B5-03858-P01-CH0	269936	OK	0.9870516	0.1117949	0.1150261	0.0000000	16.932	22.430	-114.715	B5-03858-P01-CH1	269936	OK	0.8815889	0.4540018	-0.1291641	0.0000000	78.232	35.796	-266.457	B5-03858-P02-CH0	269936	OK	0.1111658	0.3781737	-0.9190358	0.0000000	12.410	185.838	-195.954	B5-03858-P02-CH1	269936	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269936	OK	0.9984131	0.0453568	-0.0333773	0.0000000	52.415	168.476	-183.484	B5-03858-P03-CH1	269936	OK	0.9361729	-0.0970445	-0.3378795	0.0000000	45.911	169.118	-185.012	B5-03858-P04-CH0	269936	Processing Error	0.5706493	0.7969660	-0.1980013	0.0000000	-64.449	1155.178	-738.896	B5-03858-P04-CH1	269936	Processing Error	0.8850935	0.4184406	-0.2037573	0.0000000	-400.705	763.901	-242.361
1.693671	B5-03859-P01-CH0	269924	OK	0.7990205	-0.0229847	0.6008644	0.0000000	-70.101	141.120	-142.419	B5-03859-P01-CH1	269924	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269924	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269924	OK	0.5739756	-0.7929534	-0.2043939	0.0000000	-39.100	189.638	-217.301	B5-03859-P03-CH0	269924	OK	0.8128729	0.4550102	0.3635979	0.0000000	-102.453	173.563	-240.671	B5-03859-P03-CH1	269924	OK	0.7139128	0.2658196	0.6478182	0.0000000	-134.372	134.282	-251.881	B5-03859-P04-CH0	269924	OK	0.7737011	-0.0905806	0.6270420	0.0000000	-55.378	236.288	-209.537	B5-03859-P04-CH1	269924	OK	0.6067684	0.1508927	-0.7804252	0.0000000	-28.060	158.079	-298.183	 	B5-03858-P01-CH0	269940	OK	0.9870776	0.1115379	0.1150530	0.0000000	16.937	22.402	-114.736	B5-03858-P01-CH1	269940	OK	0.8817625	0.4536599	-0.1291805	0.0000000	78.266	35.708	-266.570	B5-03858-P02-CH0	269940	OK	0.1109245	0.3783803	-0.9189799	0.0000000	12.457	185.864	-195.980	B5-03858-P02-CH1	269940	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269940	OK	0.9985214	0.0443055	-0.0314976	0.0000000	52.051	168.188	-183.564	B5-03858-P03-CH1	269940	OK	0.9361894	-0.0970309	-0.3378379	0.0000000	45.888	169.122	-185.008	B5-03858-P04-CH0	269940	Processing Error	0.5550815	0.8113630	-0.1832334	0.0000000	-75.869	1166.931	-713.973	B5-03858-P04-CH1	269940	Processing Error	0.8749883	0.4395757	-0.2029008	0.0000000	-409.165	777.799	-228.966
1.698667	B5-03859-P01-CH0	269928	OK	0.7991855	-0.0231155	0.6006398	0.0000000	-70.083	141.103	-142.481	B5-03859-P01-CH1	269928	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269928	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269928	OK	0.5742816	-0.7928060	-0.2041062	0.0000000	-39.045	189.585	-217.095	B5-03859-P03-CH0	269928	OK	0.8129151	0.4549815	0.3635395	0.0000000	-102.429	173.553	-240.661	B5-03859-P03-CH1	269928	OK	0.7142708	0.2658207	0.6474230	0.0000000	-134.321	134.328	-252.096	B5-03859-P04-CH0	269928	OK	0.7736674	-0.0898891	0.6271831	0.0000000	-55.332	236.598	-209.272	B5-03859-P04-CH1	269928	OK	0.6066428	0.1508309	-0.7805348	0.0000000	-27.968	158.004	-298.196	 	B5-03858-P01-CH0	269944	OK	0.9870378	0.1119447	0.1149994	0.0000000	16.942	22.447	-114.722	B5-03858-P01-CH1	269944	OK	0.8818275	0.4536734	-0.1286885	0.0000000	78.130	35.716	-266.712	B5-03858-P02-CH0	269944	OK	0.1107657	0.3780597	-0.9191310	0.0000000	12.489	185.872	-195.954	B5-03858-P02-CH1	269944	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269944	OK	0.9985142	0.0444847	-0.0314738	0.0000000	52.048	168.203	-183.511	B5-03858-P03-CH1	269944	OK	0.9361743	-0.0968938	-0.3379191	0.0000000	45.921	169.209	-185.043	B5-03858-P04-CH0	269944	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269944	Processing Error	0.8708480	0.4417679	-0.2155574	0.0000000	-409.241	804.497	-230.274
